zip,SAMPLE_ID,SAMPLE_ENERGY,green,mycellphone,payattn,considerproduct,veryhotdays,firstone,conscientiousrecycle,reduceenergy,realeffort,willingchanges,highenergyproblem,ccreal,scarce,solar,wind,muchasican,futurepower,phev
27612,20207466,5212,1,6.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,5.0,8.0,7.0
28328,20218006,18739,0,8.0,10.0,5.0,5.0,7.0,10.0,9.0,10.0,9.0,7.0,10.0,5.0,7.0,7.0,9.0,8.0,5.0
28803,10120501,7887,0,10.0,5.0,10.0,2.0,3.0,10.0,8.0,9.0,7.0,8.0,7.0,6.0,8.0,8.0,6.0,8.0,10.0
27520,20204826,8953,0,10.0,7.0,5.0,2.0,3.0,10.0,10.0,10.0,6.0,6.0,9.0,8.0,7.0,6.0,8.0,6.0,8.0
32726,40420191,13201,0,8.0,5.0,3.0,1.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,10.0,10.0,3.0,8.0,10.0
27610,10104141,6188,0,3.0,9.0,8.0,2.0,3.0,10.0,10.0,10.0,8.0,8.0,8.0,5.0,5.0,5.0,9.0,8.0,5.0
28412,20215526,16252,1,5.0,8.0,7.0,3.0,4.0,10.0,10.0,10.0,7.0,6.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0
27573,20201416,20078,0,1.0,3.0,2.0,1.0,3.0,3.0,9.0,9.0,5.0,10.0,10.0,10.0,9.0,9.0,3.0,5.0,3.0
29536,10111281,6722,0,8.0,9.0,7.0,2.0,4.0,4.0,7.0,9.0,7.0,10.0,8.0,10.0,10.0,10.0,7.0,8.0,3.0
28396,10111286,6743,1,10.0,5.0,7.0,1.0,10.0,10.0,10.0,10.0,4.0,7.0,8.0,7.0,10.0,10.0,9.0,9.0,6.0
32712,30319191,35201,0,8.0,6.0,6.0,3.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,5.0
28472,20213796,22840,0,2.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,9.0,10.0
34689,30315046,19952,1,9.0,6.0,6.0,3.0,5.0,10.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,6.0,7.0,9.0
28409,20214486,20643,0,8.0,3.0,5.0,5.0,9.0,9.0,8.0,10.0,5.0,8.0,8.0,8.0,3.0,3.0,3.0,6.0,6.0
27539,20203731,14165,0,7.0,5.0,6.0,8.0,6.0,9.0,9.0,9.0,8.0,3.0,9.0,8.0,8.0,5.0,2.0,8.0,8.0
34786,30322441,38389,0,7.0,10.0,10.0,1.0,6.0,10.0,10.0,10.0,8.0,10.0,5.0,10.0,8.0,10.0,8.0,10.0,1.0
34491,30312956,22178,0,9.0,5.0,2.0,5.0,4.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,7.0
33781,30305506,9534,1,5.0,7.0,7.0,8.0,5.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,10.0,10.0,8.0,7.0,8.0
33777,30302521,13516,0,3.0,10.0,8.0,2.0,1.0,9.0,8.0,9.0,7.0,9.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0
34787,30311646,10279,0,2.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0
34698,40402626,25455,1,5.0,7.0,6.0,4.0,8.0,8.0,1.0,7.0,9.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,5.0
34685,40416911,18430,1,2.0,6.0,6.0,10.0,5.0,10.0,8.0,10.0,5.0,9.0,3.0,10.0,10.0,10.0,9.0,8.0,8.0
34465,40413236,15172,0,1.0,9.0,5.0,10.0,1.0,9.0,9.0,9.0,5.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,1.0
34714,30310121,24035,1,8.0,7.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0
33762,30304111,17665,1,10.0,10.0,4.0,1.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
34711,30322966,14963,0,3.0,8.0,4.0,4.0,5.0,3.0,8.0,9.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,5.0
27616,10107136,5237,1,7.0,5.0,6.0,7.0,6.0,8.0,8.0,9.0,8.0,7.0,10.0,7.0,10.0,9.0,9.0,7.0,8.0
34786,30321656,29091,0,4.0,2.0,6.0,6.0,2.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
27511,20200701,22794,0,2.0,5.0,5.0,10.0,5.0,10.0,5.0,10.0,2.0,5.0,9.0,10.0,10.0,10.0,8.0,5.0,2.0
32735,40420511,13047,0,2.0,8.0,2.0,3.0,2.0,8.0,5.0,8.0,7.0,9.0,9.0,6.0,8.0,7.0,8.0,6.0,8.0
34472,30300286,25043,0,10.0,6.0,6.0,1.0,1.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,5.0
28803,10120506,7992,1,7.0,8.0,9.0,4.0,3.0,10.0,10.0,10.0,10.0,5.0,10.0,6.0,9.0,9.0,8.0,5.0,9.0
34655,30315811,14025,0,5.0,8.0,8.0,2.0,5.0,10.0,8.0,9.0,8.0,10.0,3.0,2.0,7.0,8.0,10.0,10.0,2.0
28803,10118971,12612,0,2.0,8.0,5.0,3.0,2.0,9.0,8.0,8.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0
32712,30320406,13215,0,5.0,5.0,8.0,1.0,2.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0,10.0,5.0
33710,40414716,16870,1,2.0,8.0,8.0,5.0,2.0,10.0,10.0,10.0,5.0,5.0,10.0,5.0,10.0,10.0,8.0,5.0,5.0
34786,40423836,9745,0,2.0,8.0,9.0,2.0,2.0,9.0,7.0,8.0,8.0,10.0,8.0,6.0,6.0,6.0,8.0,7.0,5.0
33549,40401601,22297,1,1.0,3.0,7.0,1.0,3.0,10.0,4.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
34788,30308991,9946,0,2.0,8.0,5.0,3.0,2.0,10.0,8.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,5.0
33897,30322531,21993,0,1.0,6.0,5.0,1.0,5.0,10.0,8.0,10.0,8.0,8.0,3.0,4.0,10.0,10.0,10.0,10.0,1.0
32822,40423076,14070,1,5.0,7.0,5.0,7.0,3.0,7.0,10.0,8.0,5.0,5.0,8.0,8.0,10.0,10.0,5.0,7.0,7.0
27519,20201446,20192,0,10.0,4.0,9.0,8.0,7.0,8.0,8.0,7.0,5.0,8.0,10.0,7.0,8.0,8.0,3.0,6.0,7.0
33764,30316556,6913,0,2.0,6.0,7.0,7.0,3.0,4.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0
33777,40414701,31277,1,10.0,8.0,6.0,2.0,9.0,9.0,5.0,5.0,5.0,10.0,5.0,10.0,10.0,10.0,7.0,10.0,7.0
27530,10114081,19887,0,5.0,5.0,6.0,5.0,2.0,9.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,6.0,4.0,5.0,1.0
32832,40410331,24148,1,9.0,9.0,5.0,1.0,6.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,9.0,8.0,4.0,8.0,7.0
33541,40401851,20268,0,3.0,10.0,10.0,1.0,6.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
33764,40415846,13544,1,8.0,8.0,3.0,3.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0
34685,30314851,23516,1,7.0,8.0,7.0,6.0,5.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,6.0,4.0,6.0,6.0
32825,30323666,4116,0,4.0,8.0,6.0,5.0,5.0,10.0,10.0,10.0,8.0,10.0,10.0,6.0,9.0,9.0,10.0,8.0,5.0
33773,40415371,18419,0,5.0,7.0,3.0,3.0,5.0,8.0,9.0,8.0,6.0,8.0,8.0,10.0,10.0,10.0,4.0,6.0,10.0
32818,30324546,13563,0,5.0,8.0,7.0,5.0,5.0,5.0,8.0,10.0,6.0,8.0,8.0,10.0,10.0,10.0,6.0,7.0,8.0
27513,20201126,18337,1,1.0,10.0,10.0,1.0,9.0,10.0,9.0,9.0,5.0,9.0,5.0,5.0,10.0,10.0,8.0,8.0,2.0
34472,30300751,8371,0,2.0,2.0,5.0,3.0,2.0,10.0,8.0,10.0,5.0,7.0,9.0,8.0,8.0,8.0,8.0,3.0,5.0
33542,40405641,909,0,2.0,9.0,4.0,3.0,5.0,9.0,8.0,8.0,6.0,9.0,4.0,9.0,8.0,8.0,7.0,6.0,7.0
33707,40415466,14978,0,5.0,8.0,5.0,8.0,6.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0
34698,40415101,24732,0,8.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,7.0,10.0,5.0,2.0,10.0,10.0,9.0,6.0,10.0
33825,30324411,13015,1,3.0,9.0,5.0,4.0,3.0,5.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,1.0
33872,40423686,2417,0,6.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,6.0,6.0,9.0,3.0,9.0,9.0,4.0,8.0,6.0
33761,30316456,5188,0,8.0,5.0,5.0,1.0,2.0,9.0,8.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,3.0,8.0
34684,40417281,10445,1,5.0,5.0,1.0,1.0,6.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
33825,40409661,18362,0,3.0,10.0,3.0,1.0,5.0,9.0,8.0,9.0,6.0,7.0,1.0,6.0,7.0,7.0,9.0,5.0,2.0
28757,20220301,6099,0,10.0,5.0,10.0,2.0,5.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0
33872,40411086,14026,1,3.0,4.0,2.0,2.0,6.0,9.0,9.0,9.0,8.0,8.0,10.0,6.0,8.0,8.0,2.0,10.0,10.0
34691,40402426,20808,0,3.0,10.0,10.0,1.0,5.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,10.0,10.0,8.0,8.0,4.0
32725,30319896,16377,0,7.0,7.0,5.0,1.0,7.0,7.0,7.0,10.0,7.0,10.0,10.0,10.0,10.0,7.0,7.0,10.0,7.0
27614,20205846,9469,1,4.0,3.0,7.0,3.0,6.0,10.0,9.0,9.0,7.0,8.0,10.0,7.0,6.0,6.0,6.0,9.0,8.0
34639,40414426,26994,0,2.0,3.0,10.0,3.0,3.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0
28787,20219181,18234,0,8.0,7.0,6.0,5.0,8.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,7.0,8.0,9.0
34653,30315336,15888,1,2.0,7.0,8.0,1.0,1.0,7.0,8.0,10.0,8.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,2.0
34787,30311271,8493,1,6.0,8.0,8.0,8.0,4.0,8.0,9.0,10.0,8.0,9.0,6.0,8.0,10.0,10.0,3.0,4.0,7.0
33870,30311086,15393,0,1.0,5.0,7.0,10.0,1.0,3.0,10.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,3.0,10.0,5.0
28586,10121086,15732,0,6.0,9.0,8.0,2.0,1.0,7.0,10.0,10.0,7.0,10.0,10.0,10.0,9.0,5.0,10.0,10.0,5.0
33710,30302941,11523,0,6.0,8.0,7.0,2.0,2.0,10.0,8.0,7.0,8.0,10.0,8.0,7.0,10.0,10.0,8.0,8.0,6.0
34461,40413726,26320,0,1.0,6.0,5.0,3.0,1.0,6.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,6.0,8.0,6.0,6.0
33761,40416936,15410,1,10.0,5.0,10.0,1.0,8.0,2.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,7.0,10.0,9.0
33782,40414656,20509,0,2.0,10.0,6.0,1.0,10.0,6.0,10.0,10.0,5.0,10.0,5.0,10.0,10.0,10.0,10.0,6.0,1.0
32792,40408226,5674,1,1.0,7.0,4.0,3.0,5.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,10.0,8.0,7.0,5.0
27613,20204316,5067,0,6.0,10.0,8.0,2.0,4.0,10.0,10.0,10.0,10.0,8.0,10.0,7.0,5.0,5.0,10.0,9.0,1.0
33770,40418776,12946,0,6.0,7.0,3.0,4.0,3.0,4.0,9.0,8.0,8.0,10.0,9.0,10.0,9.0,8.0,4.0,8.0,2.0
33844,40411921,12937,1,1.0,5.0,5.0,3.0,2.0,5.0,8.0,10.0,5.0,10.0,10.0,8.0,5.0,5.0,4.0,5.0,5.0
33540,40415576,14522,0,5.0,8.0,8.0,5.0,4.0,7.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0
33765,40417776,2001,0,4.0,10.0,1.0,1.0,5.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
34465,40400746,5199,0,3.0,8.0,7.0,3.0,5.0,9.0,7.0,7.0,5.0,9.0,1.0,9.0,9.0,9.0,9.0,6.0,9.0
32726,40419291,26212,0,1.0,10.0,5.0,1.0,5.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
27519,20205306,6088,1,10.0,6.0,3.0,10.0,9.0,8.0,9.0,10.0,9.0,6.0,8.0,10.0,7.0,5.0,6.0,7.0,8.0
33710,30315961,15555,0,2.0,5.0,6.0,7.0,2.0,7.0,9.0,8.0,5.0,9.0,10.0,9.0,10.0,10.0,7.0,7.0,9.0
33827,40410461,29323,0,4.0,7.0,10.0,3.0,9.0,10.0,8.0,10.0,9.0,9.0,10.0,7.0,9.0,9.0,8.0,7.0,7.0
27540,20204576,7363,0,2.0,7.0,2.0,2.0,3.0,10.0,8.0,8.0,3.0,9.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0
27610,20204371,5437,0,4.0,5.0,4.0,8.0,6.0,10.0,10.0,10.0,9.0,7.0,5.0,6.0,8.0,8.0,6.0,6.0,1.0
33756,40405546,4410,0,2.0,10.0,5.0,1.0,2.0,5.0,9.0,9.0,7.0,8.0,8.0,5.0,10.0,10.0,9.0,5.0,5.0
28373,20210711,16661,0,5.0,6.0,4.0,2.0,5.0,10.0,10.0,10.0,8.0,9.0,9.0,7.0,9.0,7.0,4.0,7.0,7.0
33761,30318436,13141,0,3.0,6.0,8.0,2.0,2.0,4.0,9.0,9.0,7.0,8.0,7.0,7.0,9.0,6.0,8.0,7.0,3.0
34668,30314616,17907,0,1.0,1.0,7.0,3.0,3.0,6.0,7.0,10.0,7.0,10.0,10.0,10.0,7.0,7.0,10.0,10.0,5.0
33765,30316266,8908,0,1.0,8.0,8.0,2.0,5.0,4.0,8.0,8.0,7.0,8.0,5.0,8.0,10.0,10.0,7.0,7.0,4.0
28412,10115036,15066,1,8.0,5.0,5.0,7.0,2.0,10.0,7.0,7.0,5.0,6.0,7.0,6.0,8.0,8.0,6.0,6.0,5.0
33761,30316086,16128,1,7.0,7.0,8.0,4.0,7.0,8.0,9.0,10.0,8.0,8.0,9.0,9.0,9.0,9.0,6.0,6.0,8.0
34736,30323801,8085,0,5.0,5.0,6.0,7.0,5.0,8.0,8.0,7.0,4.0,7.0,8.0,7.0,8.0,8.0,3.0,5.0,5.0
29550,10110376,12613,0,5.0,10.0,10.0,1.0,2.0,8.0,8.0,8.0,7.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0
27609,10101191,19319,1,10.0,3.0,8.0,2.0,3.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,5.0
28805,10119186,11901,0,5.0,4.0,5.0,6.0,5.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,6.0,7.0,8.0
28732,10119436,3016,1,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,4.0,5.0,8.0,1.0
27603,10105556,9909,1,3.0,10.0,1.0,1.0,6.0,10.0,10.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0
27545,20206351,15055,1,10.0,6.0,8.0,1.0,2.0,3.0,10.0,10.0,8.0,8.0,10.0,6.0,10.0,9.0,3.0,8.0,8.0
33707,30301446,17062,0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,5.0
32725,40408191,7380,0,8.0,5.0,7.0,1.0,2.0,2.0,10.0,10.0,4.0,5.0,10.0,8.0,10.0,7.0,9.0,5.0,1.0
32725,30319311,17980,0,4.0,5.0,9.0,7.0,7.0,9.0,9.0,9.0,7.0,10.0,7.0,10.0,7.0,7.0,5.0,7.0,7.0
32828,30307711,10303,0,6.0,9.0,9.0,1.0,3.0,9.0,9.0,10.0,7.0,10.0,9.0,10.0,10.0,10.0,6.0,10.0,9.0
34452,40400951,14755,0,10.0,9.0,7.0,5.0,8.0,8.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,5.0
32751,40421426,6809,0,2.0,10.0,5.0,1.0,2.0,5.0,10.0,10.0,7.0,10.0,5.0,10.0,7.0,7.0,9.0,8.0,10.0
32810,40408176,14172,0,2.0,10.0,5.0,5.0,4.0,10.0,10.0,5.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,10.0,6.0
32821,40422121,24876,1,3.0,3.0,8.0,8.0,3.0,7.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,8.0,3.0,7.0,8.0
32789,30320266,14967,0,1.0,7.0,10.0,3.0,3.0,10.0,10.0,10.0,8.0,10.0,5.0,3.0,10.0,10.0,8.0,10.0,3.0
34655,30303746,5963,0,2.0,5.0,9.0,8.0,4.0,9.0,7.0,7.0,6.0,10.0,6.0,8.0,8.0,8.0,7.0,7.0,10.0
32703,30306481,23276,1,1.0,9.0,3.0,7.0,4.0,10.0,8.0,10.0,9.0,9.0,10.0,7.0,10.0,10.0,8.0,8.0,10.0
34453,30300111,28864,0,3.0,5.0,9.0,5.0,5.0,10.0,8.0,8.0,8.0,10.0,10.0,5.0,4.0,4.0,6.0,8.0,9.0
34786,40409836,29725,0,9.0,4.0,6.0,5.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,9.0,10.0
33707,40404971,1712,0,5.0,10.0,5.0,1.0,1.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0
32712,40421771,24392,0,1.0,6.0,5.0,1.0,3.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,7.0,10.0,1.0
29501,10109706,27384,0,1.0,5.0,8.0,10.0,5.0,10.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,6.0,4.0
28512,10116776,11347,0,3.0,3.0,3.0,5.0,1.0,10.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0
34653,40402901,13494,1,5.0,1.0,2.0,9.0,5.0,8.0,9.0,10.0,7.0,9.0,10.0,9.0,5.0,5.0,9.0,7.0,2.0
29574,10108671,19755,0,4.0,4.0,7.0,9.0,4.0,8.0,10.0,10.0,6.0,5.0,7.0,9.0,9.0,9.0,8.0,8.0,10.0
33541,30318841,5716,0,1.0,8.0,8.0,4.0,1.0,10.0,8.0,9.0,5.0,8.0,7.0,10.0,10.0,10.0,9.0,8.0,7.0
32750,30320261,14750,0,4.0,10.0,6.0,5.0,2.0,8.0,10.0,10.0,7.0,8.0,9.0,4.0,8.0,8.0,9.0,9.0,4.0
33770,30305946,13783,0,1.0,6.0,10.0,1.0,9.0,1.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0
32792,30318926,16912,0,3.0,8.0,5.0,8.0,3.0,10.0,10.0,10.0,6.0,7.0,5.0,3.0,8.0,8.0,10.0,10.0,5.0
33843,30322081,22514,0,9.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0
32837,40410091,20449,0,6.0,6.0,5.0,4.0,4.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,4.0,7.0,6.0
33781,40418586,26497,0,4.0,8.0,9.0,2.0,6.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0
34472,40400481,10723,0,1.0,10.0,1.0,1.0,1.0,5.0,10.0,10.0,5.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
28777,10119786,9277,0,3.0,7.0,8.0,5.0,4.0,7.0,8.0,8.0,8.0,9.0,6.0,9.0,9.0,10.0,8.0,8.0,3.0
33772,30302406,19408,1,10.0,3.0,5.0,1.0,3.0,10.0,5.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,1.0
33853,30310501,10631,0,1.0,5.0,5.0,1.0,4.0,7.0,7.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,1.0
33704,30301351,18845,0,5.0,10.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,5.0,8.0,9.0,7.0,7.0,9.0,7.0,9.0
33540,30305816,16892,0,7.0,9.0,6.0,1.0,1.0,3.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,5.0
33709,30302951,15083,0,1.0,6.0,2.0,1.0,1.0,8.0,6.0,9.0,6.0,9.0,8.0,9.0,7.0,7.0,8.0,6.0,2.0
27527,10102316,12856,1,6.0,5.0,6.0,3.0,4.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,5.0,7.0,9.0
27511,10107651,17987,0,1.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,8.0,10.0
27513,10101001,18021,0,6.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,8.0,8.0,6.0,8.0,8.0
29501,10110986,8064,0,3.0,8.0,8.0,6.0,5.0,5.0,5.0,9.0,9.0,9.0,6.0,9.0,9.0,7.0,9.0,9.0,4.0
27606,10103646,15040,0,5.0,3.0,8.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0,7.0
33781,30315936,13185,1,2.0,4.0,3.0,4.0,1.0,9.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,9.0,7.0,9.0,7.0
27615,10100846,26720,0,5.0,3.0,10.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,8.0,2.0,3.0,8.0,9.0
34655,40402416,24872,0,6.0,8.0,5.0,1.0,3.0,5.0,10.0,7.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,2.0
33764,40416776,6741,0,6.0,10.0,10.0,10.0,1.0,4.0,10.0,10.0,6.0,10.0,1.0,10.0,10.0,10.0,6.0,10.0,10.0
34652,40405226,3644,0,6.0,3.0,5.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,5.0,1.0
28412,10117356,3367,0,1.0,10.0,1.0,1.0,6.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,10.0,10.0,10.0,8.0,5.0
32821,40424121,15849,0,5.0,9.0,5.0,2.0,3.0,10.0,10.0,10.0,5.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,3.0
34698,40418241,8135,0,3.0,9.0,9.0,8.0,2.0,9.0,10.0,10.0,4.0,3.0,2.0,9.0,8.0,8.0,10.0,9.0,9.0
28306,10113686,25410,0,5.0,4.0,7.0,5.0,5.0,9.0,7.0,9.0,7.0,10.0,9.0,9.0,10.0,10.0,4.0,8.0,8.0
34638,40404181,6540,0,1.0,10.0,6.0,1.0,3.0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34747,40422786,18155,1,8.0,8.0,8.0,9.0,6.0,10.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0
34442,40413711,16611,0,5.0,5.0,6.0,3.0,7.0,10.0,7.0,7.0,7.0,6.0,9.0,7.0,10.0,10.0,6.0,8.0,10.0
32159,30300856,5848,0,1.0,10.0,5.0,1.0,1.0,10.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,5.0
33715,30318271,3941,1,3.0,6.0,8.0,6.0,5.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0,7.0,9.0,9.0
28540,20216021,15317,1,5.0,6.0,5.0,6.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,4.0
34711,40422536,31741,1,5.0,4.0,6.0,4.0,7.0,9.0,8.0,7.0,6.0,7.0,10.0,7.0,7.0,7.0,5.0,6.0,6.0
29550,20210301,9789,1,6.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
33837,40424671,11993,0,2.0,10.0,8.0,4.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,7.0,2.0,2.0,10.0,9.0,5.0
34761,40423386,14509,1,6.0,6.0,8.0,8.0,5.0,10.0,9.0,9.0,8.0,8.0,10.0,9.0,9.0,7.0,2.0,9.0,6.0
28715,20219386,11559,1,6.0,9.0,7.0,10.0,4.0,10.0,10.0,9.0,8.0,4.0,10.0,5.0,10.0,10.0,8.0,7.0,5.0
33782,40415461,10138,0,2.0,5.0,5.0,1.0,1.0,10.0,5.0,10.0,8.0,9.0,6.0,10.0,10.0,10.0,10.0,5.0,1.0
33761,30303856,6411,1,3.0,7.0,8.0,6.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,6.0
28562,20215481,15967,0,1.0,7.0,4.0,3.0,4.0,10.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,2.0
34446,30300211,28375,0,1.0,5.0,3.0,1.0,5.0,5.0,7.0,7.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0
28326,10112906,15700,0,1.0,6.0,5.0,1.0,4.0,10.0,10.0,10.0,8.0,10.0,3.0,9.0,6.0,6.0,5.0,7.0,1.0
33872,30323171,13688,1,2.0,5.0,3.0,1.0,7.0,10.0,9.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,8.0,5.0
33872,30312346,12148,1,5.0,6.0,5.0,2.0,3.0,5.0,6.0,9.0,6.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0
28405,10116191,9280,0,3.0,8.0,5.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,9.0,7.0,8.0,8.0,5.0
32643,30300221,18276,0,3.0,7.0,7.0,7.0,1.0,10.0,10.0,10.0,8.0,9.0,2.0,8.0,9.0,5.0,7.0,7.0,9.0
34786,30310246,22526,1,6.0,7.0,6.0,4.0,5.0,10.0,6.0,8.0,6.0,9.0,9.0,8.0,4.0,1.0,5.0,8.0,9.0
33703,30303426,13416,1,3.0,7.0,6.0,7.0,3.0,10.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,9.0
